ticket_id,movie_id,title,release_date,original_language,adult,cinema,city,show_time,seat_category,age,sex,no_of_persons,ticket_type,ticket_price,payment_price,payment_type,booking_date
TKT0032766,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,INOX,Chandigarh,Morning,Gold,27,Male,5,Regular,170,865,Debit Card,2024-12-10
TKT0032767,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,Miraj,Mumbai,Afternoon,Platinum,28,Female,3,Balcony,170,534,Credit Card,2025-10-14
TKT0032768,6422623,Sikandar,2025-03-30,hi,FALSE,Miraj,Mumbai,Morning,Silver,34,Female,3,Student,180,557,Credit Card,2025-04-11
TKT0032769,1682981,Mission Grey House,2025-01-17,hi,FALSE,Wave,Ahmedabad,Evening,Silver,57,Female,5,Balcony,150,763,Credit Card,2025-02-14
TKT0032770,1196364,Thamma,2025-10-21,hi,TRUE,Cinepolis,Mumbai,Afternoon,Gold,49,Female,5,Balcony,180,915,Debit Card,2024-11-03
TKT0032771,2190011,Mahavatar Narsimha,2025-07-25,hi,FALSE,INOX,Mumbai,Evening,Silver,12,Male,4,Balcony,220,896,Debit Card,2025-07-30
TKT0032772,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Mukta A2,Chandigarh,Morning,Platinum,68,Female,3,Student,140,440,Wallet,2025-09-19
TKT0032773,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,INOX,Bangalore,Evening,Silver,33,Male,1,Regular,220,237,Wallet,2025-10-28
TKT0032774,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,INOX,Hyderabad,Morning,Gold,40,Female,1,Balcony,180,196,Net Banking,2025-10-04
TKT0032775,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Wave,Kolkata,Night,Gold,30,Male,1,Regular,140,153,Wallet,2025-02-23
TKT0032776,7712618,The Rabbit House,2025-01-03,hi,FALSE,Cinepolis,Delhi,Afternoon,Platinum,15,Male,5,Regular,180,911,Debit Card,2025-01-08
TKT0032777,7712618,The Rabbit House,2025-01-03,hi,FALSE,PVR Cinemas,Bangalore,Afternoon,Platinum,57,Female,1,Student,200,219,Debit Card,2025-01-26
TKT0032778,1682981,Mission Grey House,2025-01-17,hi,FALSE,INOX,Mumbai,Morning,Silver,15,Female,3,Balcony,190,591,UPI,2025-01-18
TKT0032779,4240601,Raid 2,2025-05-01,hi,FALSE,Miraj,Kolkata,Afternoon,Silver,53,Male,3,Regular,99,313,UPI,2025-05-08
TKT0032780,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Mukta A2,Pune,Night,Silver,58,Male,2,Regular,170,350,Wallet,2025-10-21
TKT0032781,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Mukta A2,Bangalore,Night,Platinum,35,Female,5,VIP,170,861,Net Banking,2025-09-19
TKT0032782,7712618,The Rabbit House,2025-01-03,hi,FALSE,Cinepolis,Chandigarh,Afternoon,Gold,24,Male,2,VIP,180,376,Credit Card,2025-01-31
TKT0032783,1227739,Homebound,2025-09-26,hi,FALSE,Miraj,Hyderabad,Evening,Silver,37,Female,3,VIP,140,441,Credit Card,2025-10-21
TKT0032784,7802810,Baby John,2024-12-25,hi,FALSE,Carnival,Hyderabad,Evening,Gold,10,Male,5,Balcony,150,759,Net Banking,2024-12-28
TKT0032785,1486860,Haunted 3D: Ghosts of the Past,2025-09-26,hi,FALSE,Carnival,Hyderabad,Evening,Gold,31,Female,1,Regular,220,231,Wallet,2025-10-21
TKT0032786,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,PVR Cinemas,Pune,Morning,Platinum,15,Female,2,Balcony,240,499,Net Banking,2025-10-12
TKT0032787,7381483,Fateh,2025-01-10,hi,FALSE,Carnival,Bangalore,Afternoon,Platinum,36,Male,4,Student,200,816,Credit Card,2025-01-25
TKT0032788,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,Mukta A2,Chandigarh,Afternoon,Silver,26,Female,4,Balcony,220,904,Debit Card,2025-10-23
TKT0032789,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Mukta A2,Delhi,Afternoon,Silver,42,Female,1,Student,150,169,UPI,2025-02-04
TKT0032790,8464396,War 2,2025-08-14,hi,FALSE,Wave,Ahmedabad,Morning,Platinum,47,Male,5,VIP,140,706,Debit Card,2025-08-21
TKT0032791,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,INOX,Delhi,Afternoon,Platinum,31,Female,4,Student,180,740,Wallet,2025-02-07
TKT0032792,1109086,War 2,2025-08-14,hi,FALSE,Wave,Delhi,Evening,Silver,59,Female,5,VIP,140,716,Wallet,2025-09-09
TKT0032793,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Carnival,Hyderabad,Afternoon,Silver,30,Male,4,Balcony,140,573,UPI,2025-09-19
TKT0032794,7112583,Housefull 5,2025-06-06,hi,FALSE,Mukta A2,Chandigarh,Morning,Silver,29,Female,1,Balcony,130,149,UPI,2025-06-21
TKT0032795,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,Mukta A2,Hyderabad,Morning,Gold,20,Male,5,Balcony,170,871,Wallet,2024-10-29
TKT0032796,2988922,Sky Force,2025-01-24,hi,FALSE,Wave,Chandigarh,Evening,Gold,41,Female,5,VIP,190,966,Debit Card,2025-02-01
TKT0032797,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,PVR Cinemas,Ahmedabad,Afternoon,Gold,27,Female,1,Balcony,170,175,Credit Card,2024-10-28
TKT0032798,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,Cinepolis,Mumbai,Evening,Platinum,62,Male,5,Student,220,1114,Credit Card,2024-12-12
TKT0032799,7802810,Baby John,2024-12-25,hi,FALSE,Mukta A2,Ahmedabad,Morning,Gold,41,Female,1,Balcony,150,156,Net Banking,2025-01-02
TKT0032800,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,PVR Cinemas,Mumbai,Evening,Silver,56,Male,4,Student,220,897,Credit Card,2025-07-15
TKT0032801,1109086,War 2,2025-08-14,hi,FALSE,PVR Cinemas,Ahmedabad,Morning,Platinum,58,Male,4,Student,170,691,Credit Card,2025-08-21
TKT0032802,1682981,Mission Grey House,2025-01-17,hi,FALSE,Carnival,Kolkata,Night,Silver,28,Female,1,Student,130,151,UPI,2025-01-19
TKT0032803,3176529,Singham Again,2024-11-01,hi,FALSE,Miraj,Chandigarh,Evening,Gold,44,Male,4,Balcony,190,774,Wallet,2024-11-24
TKT0032804,7112583,Housefull 5,2025-06-06,hi,FALSE,INOX,Ahmedabad,Night,Platinum,36,Female,3,VIP,180,548,UPI,2025-06-18
TKT0032805,7764093,Azaad,2025-01-17,hi,FALSE,PVR Cinemas,Delhi,Morning,Gold,64,Male,1,Student,170,186,Credit Card,2025-02-02
TKT0032806,1109086,War 2,2025-08-14,hi,FALSE,INOX,Hyderabad,Evening,Silver,66,Male,4,Balcony,220,905,Net Banking,2025-09-03
TKT0032807,1682981,Mission Grey House,2025-01-17,hi,FALSE,PVR Cinemas,Chandigarh,Night,Platinum,45,Female,3,Regular,150,456,UPI,2025-01-23
TKT0032808,8464396,War 2,2025-08-14,hi,FALSE,Miraj,Mumbai,Night,Gold,68,Female,2,Balcony,140,285,Wallet,2025-08-27
TKT0032809,1682981,Mission Grey House,2025-01-17,hi,FALSE,Mukta A2,Ahmedabad,Morning,Platinum,52,Female,4,Regular,180,733,Wallet,2025-01-24
TKT0032810,1196364,Thamma,2025-10-21,hi,TRUE,Miraj,Mumbai,Afternoon,Silver,39,Female,2,Student,230,482,Debit Card,2024-11-03
TKT0032811,1227739,Homebound,2025-09-26,hi,FALSE,INOX,Ahmedabad,Evening,Gold,26,Male,3,VIP,220,684,Wallet,2025-10-20
TKT0032812,3176529,Singham Again,2024-11-01,hi,FALSE,INOX,Kolkata,Morning,Gold,69,Male,3,Student,180,555,UPI,2024-11-09
TKT0032813,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Cinepolis,Ahmedabad,Evening,Silver,10,Male,3,Student,180,560,Wallet,2025-10-26
TKT0032814,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,PVR Cinemas,Chandigarh,Night,Gold,15,Male,3,VIP,170,520,Debit Card,2024-12-26
TKT0032815,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,PVR Cinemas,Bangalore,Night,Gold,62,Male,2,Balcony,170,348,UPI,2024-12-17
TKT0032816,4240601,Raid 2,2025-05-01,hi,FALSE,Wave,Chandigarh,Evening,Platinum,23,Female,1,Balcony,180,186,Debit Card,2025-05-20
TKT0032817,3562219,Emergency,2025-01-17,hi,TRUE,Miraj,Delhi,Afternoon,Silver,30,Male,2,VIP,160,343,Wallet,2024-11-03
TKT0032818,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Cinepolis,Ahmedabad,Morning,Silver,30,Male,2,VIP,150,321,Net Banking,2025-01-31
TKT0032819,1227739,Homebound,2025-09-26,hi,FALSE,Wave,Mumbai,Evening,Gold,32,Female,3,Balcony,170,519,Net Banking,2025-10-09
TKT0032820,4187179,Pushpa 2: The Rule,2024-12-05,hi,FALSE,PVR Cinemas,Pune,Night,Platinum,42,Female,4,Balcony,230,934,UPI,2024-12-08
TKT0032821,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Mukta A2,Ahmedabad,Morning,Platinum,21,Female,3,Regular,150,475,UPI,2025-10-26
TKT0032822,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,INOX,Delhi,Morning,Gold,60,Male,1,VIP,220,238,Wallet,2024-12-20
TKT0032823,6422623,Sikandar,2025-03-30,hi,FALSE,Miraj,Mumbai,Night,Platinum,34,Female,5,Student,99,515,Wallet,2025-04-14
TKT0032824,1109086,War 2,2025-08-14,hi,FALSE,Wave,Delhi,Morning,Silver,55,Male,3,Regular,160,493,Wallet,2025-08-23
TKT0032825,7112583,Housefull 5,2025-06-06,hi,FALSE,Mukta A2,Pune,Evening,Platinum,48,Female,1,VIP,180,188,Credit Card,2025-06-27
TKT0032826,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Carnival,Mumbai,Evening,Silver,54,Female,5,Student,220,1120,Credit Card,2025-10-16
TKT0032827,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,PVR Cinemas,Mumbai,Afternoon,Platinum,50,Female,5,Regular,190,962,Credit Card,2024-11-02
TKT0032828,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,Carnival,Kolkata,Afternoon,Platinum,30,Male,5,Balcony,230,1158,Net Banking,2024-10-12
TKT0032829,3301424,Saiyaara,2025-07-18,hi,FALSE,Miraj,Kolkata,Night,Gold,40,Female,4,Regular,99,410,UPI,2025-08-14
TKT0032830,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,INOX,Delhi,Morning,Platinum,39,Female,1,Balcony,220,237,Credit Card,2024-11-03
TKT0032831,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Carnival,Ahmedabad,Evening,Gold,19,Male,1,Student,220,232,Credit Card,2025-09-26
TKT0032832,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Miraj,Ahmedabad,Afternoon,Platinum,37,Female,3,VIP,130,408,Net Banking,2025-02-23
TKT0032833,9850593,Jigra,2024-10-11,hi,FALSE,Miraj,Delhi,Evening,Platinum,39,Female,1,Regular,180,202,Debit Card,2024-10-27
TKT0032834,1227739,Homebound,2025-09-26,hi,FALSE,Cinepolis,Bangalore,Morning,Gold,42,Other,3,Student,99,306,UPI,2025-10-01
TKT0032835,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,INOX,Delhi,Afternoon,Gold,33,Male,2,Balcony,150,321,Wallet,2024-11-30
TKT0032836,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,PVR Cinemas,Ahmedabad,Evening,Silver,47,Female,1,Balcony,170,194,Net Banking,2025-07-10
TKT0032837,1227739,Homebound,2025-09-26,hi,FALSE,Cinepolis,Hyderabad,Evening,Silver,46,Female,4,Balcony,170,701,Debit Card,2025-09-29
TKT0032838,3562219,Emergency,2025-01-17,hi,TRUE,Wave,Delhi,Morning,Platinum,16,Male,5,Regular,120,611,Debit Card,2024-11-03
TKT0032839,1109086,War 2,2025-08-14,hi,FALSE,Wave,Mumbai,Morning,Silver,42,Female,1,VIP,170,182,UPI,2025-08-14
TKT0032840,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,INOX,Ahmedabad,Morning,Platinum,69,Male,5,Balcony,190,961,UPI,2024-10-19
TKT0032841,6422623,Sikandar,2025-03-30,hi,FALSE,Cinepolis,Hyderabad,Afternoon,Gold,28,Male,2,Student,150,309,Credit Card,2025-04-25
TKT0032842,8464396,War 2,2025-08-14,hi,FALSE,Miraj,Pune,Afternoon,Platinum,11,Male,3,Balcony,140,445,Credit Card,2025-08-21
TKT0032843,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,Carnival,Bangalore,Night,Gold,24,Female,2,Student,170,357,UPI,2024-12-05
TKT0032844,9850593,Jigra,2024-10-11,hi,FALSE,Miraj,Chandigarh,Night,Silver,10,Male,3,Regular,240,734,Debit Card,2024-11-02
TKT0032845,7112583,Housefull 5,2025-06-06,hi,FALSE,INOX,Hyderabad,Night,Platinum,11,Female,4,VIP,240,965,Wallet,2025-07-05
TKT0032846,1227739,Homebound,2025-09-26,hi,FALSE,INOX,Hyderabad,Night,Gold,28,Male,1,Regular,170,178,Debit Card,2025-10-22
TKT0032847,6342506,Dhadak 2,2025-08-01,hi,FALSE,PVR Cinemas,Hyderabad,Afternoon,Silver,53,Female,3,Regular,180,564,Debit Card,2025-08-16
TKT0032848,8586250,The Sabarmati Report,2024-11-15,hi,FALSE,Mukta A2,Pune,Afternoon,Platinum,45,Male,3,Regular,220,671,Debit Card,2024-11-15
TKT0032849,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,Miraj,Mumbai,Evening,Silver,14,Female,4,Regular,140,575,Net Banking,2024-12-20
TKT0032850,6905061,Krispy Rishtey,2024-10-18,hi,FALSE,INOX,Pune,Night,Gold,23,Male,3,VIP,170,529,Net Banking,2024-10-23
TKT0032851,4187179,Pushpa 2: The Rule,2024-12-05,hi,FALSE,PVR Cinemas,Ahmedabad,Afternoon,Silver,51,Female,3,Balcony,140,434,UPI,2024-12-16
TKT0032852,3176529,Singham Again,2024-11-01,hi,FALSE,Cinepolis,Chandigarh,Night,Platinum,69,Female,5,VIP,170,857,Wallet,2024-11-04
TKT0032853,9850593,Jigra,2024-10-11,hi,FALSE,Wave,Ahmedabad,Night,Silver,21,Female,4,Regular,140,565,Net Banking,2024-10-15
TKT0032854,9850593,Jigra,2024-10-11,hi,FALSE,Miraj,Ahmedabad,Night,Silver,52,Female,5,Regular,160,807,Wallet,2024-11-03
TKT0032855,1109086,War 2,2025-08-14,hi,FALSE,Carnival,Mumbai,Night,Platinum,12,Male,3,VIP,220,677,Debit Card,2025-08-20
TKT0032856,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Miraj,Mumbai,Afternoon,Silver,42,Male,5,Regular,150,775,Wallet,2025-06-23
TKT0032857,2988922,Sky Force,2025-01-24,hi,FALSE,Miraj,Bangalore,Evening,Silver,12,Male,2,Balcony,140,302,Debit Card,2025-02-01
TKT0032858,8464396,War 2,2025-08-14,hi,FALSE,Wave,Delhi,Evening,Silver,54,Female,5,Balcony,140,723,Debit Card,2025-09-02
TKT0032859,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,PVR Cinemas,Hyderabad,Night,Silver,34,Female,4,Student,170,697,UPI,2025-10-31
TKT0032860,7112583,Housefull 5,2025-06-06,hi,FALSE,Miraj,Mumbai,Afternoon,Platinum,43,Female,1,VIP,180,198,Wallet,2025-07-05
TKT0032861,1561142,Saira Khan Case,2025-10-10,hi,FALSE,Mukta A2,Delhi,Afternoon,Gold,50,Female,5,VIP,170,863,Credit Card,2025-10-20
TKT0032862,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,INOX,Pune,Afternoon,Platinum,62,Female,1,Balcony,180,201,Debit Card,2025-10-25
TKT0032863,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,Wave,Delhi,Evening,Silver,26,Male,2,Regular,220,458,Credit Card,2024-12-05
TKT0032864,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,PVR Cinemas,Ahmedabad,Afternoon,Silver,18,Female,1,Regular,230,243,Credit Card,2025-10-11
TKT0032865,3562219,Emergency,2025-01-17,hi,TRUE,Mukta A2,Chandigarh,Morning,Silver,20,Male,2,Student,99,214,Credit Card,2024-11-03
TKT0032866,1196364,Thamma,2025-10-21,hi,TRUE,INOX,Delhi,Afternoon,Platinum,57,Male,2,Balcony,170,350,Debit Card,2024-11-03
TKT0032867,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,PVR Cinemas,Mumbai,Evening,Silver,13,Male,4,Regular,220,891,UPI,2024-12-11
TKT0032868,3693097,Vijay 69,2024-11-08,hi,FALSE,PVR Cinemas,Ahmedabad,Night,Gold,21,Other,2,Regular,150,323,Wallet,2024-12-07
TKT0032869,4577921,Bhool Chuk Maaf,2025-05-23,hi,FALSE,Mukta A2,Chandigarh,Afternoon,Platinum,25,Male,3,VIP,120,374,Net Banking,2025-05-23
TKT0032870,1109086,War 2,2025-08-14,hi,FALSE,PVR Cinemas,Mumbai,Morning,Gold,66,Female,4,Balcony,220,899,UPI,2025-08-28
TKT0032871,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Carnival,Pune,Evening,Silver,27,Male,5,Balcony,130,667,Net Banking,2025-06-29
TKT0032872,1248454,Sunny Sanskari Ki Tulsi Kumari,2025-10-02,hi,FALSE,Wave,Delhi,Night,Silver,59,Other,2,Regular,150,319,Net Banking,2025-10-05
TKT0032873,7446754,Vicky Vidya Ka Woh Wala Video,2024-10-11,hi,FALSE,PVR Cinemas,Delhi,Evening,Gold,42,Male,4,Regular,140,578,Wallet,2024-10-24
TKT0032874,8464396,War 2,2025-08-14,hi,FALSE,PVR Cinemas,Ahmedabad,Night,Silver,14,Male,5,Student,140,721,Net Banking,2025-08-29
TKT0032875,9850593,Jigra,2024-10-11,hi,FALSE,Mukta A2,Hyderabad,Morning,Silver,16,Male,5,Balcony,240,1220,Credit Card,2024-10-13
TKT0032876,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Mukta A2,Delhi,Afternoon,Silver,43,Male,2,Balcony,150,306,UPI,2025-02-20
TKT0032877,4427353,Hisaab Barabar,2025-01-24,hi,FALSE,Miraj,Delhi,Afternoon,Silver,56,Female,4,Student,120,502,Net Banking,2025-01-31
TKT0032878,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Kolkata,Night,Silver,38,Male,1,Student,119,130,Debit Card,2025-10-25
TKT0032879,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,PVR Cinemas,Pune,Evening,Platinum,27,Female,2,Student,140,291,Debit Card,2025-10-27
TKT0032880,2791647,Bhool Bhulaiyaa 3,2024-11-01,hi,TRUE,Miraj,Pune,Evening,Silver,42,Female,5,Balcony,170,868,UPI,2024-11-03
TKT0032881,4577921,Bhool Chuk Maaf,2025-05-23,hi,FALSE,Carnival,Hyderabad,Morning,Silver,18,Female,1,VIP,150,157,Net Banking,2025-06-11
TKT0032882,7381483,Fateh,2025-01-10,hi,FALSE,Wave,Chandigarh,Night,Platinum,23,Male,4,Student,120,489,Wallet,2025-01-15
TKT0032883,4240601,Raid 2,2025-05-01,hi,FALSE,Mukta A2,Ahmedabad,Afternoon,Platinum,61,Female,4,Student,99,406,Debit Card,2025-05-07
TKT0032884,7712618,The Rabbit House,2025-01-03,hi,FALSE,Wave,Hyderabad,Evening,Gold,61,Female,3,Regular,140,437,Wallet,2025-01-04
TKT0032885,1196364,Thamma,2025-10-21,hi,TRUE,PVR Cinemas,Mumbai,Night,Silver,34,Female,5,Regular,220,1123,UPI,2024-11-03
TKT0032886,7712618,The Rabbit House,2025-01-03,hi,FALSE,Cinepolis,Bangalore,Evening,Silver,29,Female,5,Student,170,858,Credit Card,2025-02-01
TKT0032887,2988922,Sky Force,2025-01-24,hi,FALSE,Carnival,Kolkata,Afternoon,Silver,33,Male,2,Student,150,325,Credit Card,2025-02-03
TKT0032888,7764093,Azaad,2025-01-17,hi,FALSE,Carnival,Kolkata,Evening,Gold,45,Female,4,Regular,180,725,Credit Card,2025-01-24
TKT0032889,6598281,Chhaava,2025-02-14,hi,FALSE,Mukta A2,Bangalore,Evening,Silver,54,Male,2,VIP,170,347,UPI,2025-03-01
TKT0032890,9850593,Jigra,2024-10-11,hi,FALSE,Cinepolis,Bangalore,Night,Gold,37,Female,3,Student,170,528,Debit Card,2024-10-18
TKT0032891,7745129,Jolly LLB 3,2025-09-19,hi,FALSE,Miraj,Pune,Evening,Gold,31,Male,4,Student,220,896,Credit Card,2025-09-19
TKT0032892,9850593,Jigra,2024-10-11,hi,FALSE,Miraj,Hyderabad,Afternoon,Silver,40,Male,4,Student,170,690,Credit Card,2024-10-30
TKT0032893,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,Mukta A2,Chandigarh,Morning,Gold,29,Male,4,Balcony,99,410,Wallet,2025-07-07
TKT0032894,2988922,Sky Force,2025-01-24,hi,FALSE,Cinepolis,Delhi,Night,Silver,25,Female,5,Regular,190,970,UPI,2025-02-08
TKT0032895,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,Cinepolis,Kolkata,Night,Gold,32,Female,5,Balcony,140,708,Net Banking,2025-10-22
TKT0032896,2190011,Mahavatar Narsimha,2025-07-25,hi,FALSE,PVR Cinemas,Bangalore,Evening,Platinum,40,Other,3,Student,220,673,Net Banking,2025-08-06
TKT0032897,3301424,Saiyaara,2025-07-18,hi,FALSE,Mukta A2,Delhi,Night,Platinum,57,Male,3,Student,170,532,Wallet,2025-08-01
TKT0032898,4240601,Raid 2,2025-05-01,hi,FALSE,Cinepolis,Pune,Morning,Silver,65,Male,2,Balcony,180,382,Net Banking,2025-05-13
TKT0032899,9850593,Jigra,2024-10-11,hi,FALSE,INOX,Mumbai,Night,Platinum,42,Female,4,Student,230,934,Credit Card,2024-10-20
TKT0032900,2190011,Mahavatar Narsimha,2025-07-25,hi,FALSE,Carnival,Hyderabad,Afternoon,Silver,32,Female,2,Regular,220,451,Credit Card,2025-07-25
TKT0032901,8464396,War 2,2025-08-14,hi,FALSE,Miraj,Kolkata,Night,Gold,39,Male,1,Regular,140,165,UPI,2025-09-10
TKT0032902,6422623,Sikandar,2025-03-30,hi,FALSE,INOX,Bangalore,Afternoon,Platinum,47,Female,3,Regular,120,382,Debit Card,2025-04-09
TKT0032903,1196364,Thamma,2025-10-21,hi,TRUE,Carnival,Pune,Afternoon,Platinum,53,Male,2,Student,170,360,Debit Card,2024-11-03
TKT0032904,1561205,Controll,2025-10-10,hi,FALSE,Carnival,Hyderabad,Evening,Gold,42,Male,4,VIP,240,966,Net Banking,2025-10-25
TKT0032905,3693097,Vijay 69,2024-11-08,hi,FALSE,Miraj,Bangalore,Night,Platinum,20,Male,4,Student,170,699,UPI,2024-11-19
TKT0032906,9744207,Naam (The Missing Identity),2024-11-22,hi,FALSE,Mukta A2,Delhi,Evening,Gold,54,Female,4,Balcony,220,888,UPI,2024-12-10
TKT0032907,1196364,Thamma,2025-10-21,hi,TRUE,INOX,Ahmedabad,Morning,Silver,23,Male,1,Student,140,156,UPI,2024-11-03
TKT0032908,4577921,Bhool Chuk Maaf,2025-05-23,hi,FALSE,Cinepolis,Hyderabad,Evening,Gold,60,Male,3,Student,150,468,Net Banking,2025-06-03
TKT0032909,4469316,I Want to Talk,2024-11-22,hi,FALSE,Carnival,Hyderabad,Evening,Silver,40,Male,4,VIP,220,904,Debit Card,2024-12-12
TKT0032910,3301424,Saiyaara,2025-07-18,hi,FALSE,Mukta A2,Pune,Evening,Silver,19,Female,2,VIP,180,371,UPI,2025-08-17
TKT0032911,7764093,Azaad,2025-01-17,hi,FALSE,Wave,Delhi,Afternoon,Silver,61,Female,4,VIP,120,487,Net Banking,2025-02-03
TKT0032912,7802810,Baby John,2024-12-25,hi,FALSE,INOX,Delhi,Night,Platinum,19,Female,1,VIP,140,152,Credit Card,2024-12-26
TKT0032913,7381483,Fateh,2025-01-10,hi,FALSE,Wave,Pune,Morning,Gold,42,Female,2,Student,180,375,Net Banking,2025-01-29
TKT0032914,1871807,Sikandar Ka Muqaddar,2024-11-29,hi,FALSE,Miraj,Bangalore,Afternoon,Silver,32,Female,1,Balcony,140,157,Net Banking,2024-12-03
TKT0032915,1179317,Lord Curzon Ki Haveli,2025-10-10,hi,FALSE,Cinepolis,Chandigarh,Morning,Gold,43,Male,4,Balcony,140,576,UPI,2025-10-13
TKT0032916,7802810,Baby John,2024-12-25,hi,FALSE,INOX,Delhi,Afternoon,Gold,37,Female,1,Regular,200,223,Wallet,2025-01-04
TKT0032917,3301424,Saiyaara,2025-07-18,hi,FALSE,Carnival,Kolkata,Morning,Platinum,61,Female,5,VIP,140,713,Credit Card,2025-07-23
TKT0032918,3176529,Singham Again,2024-11-01,hi,FALSE,Mukta A2,Delhi,Evening,Silver,49,Male,5,Regular,180,923,Wallet,2024-11-24
TKT0032919,7640599,Sitaare Zameen Par,2025-06-20,hi,FALSE,INOX,Hyderabad,Night,Gold,44,Female,5,VIP,170,855,Wallet,2025-07-03
TKT0032920,3693097,Vijay 69,2024-11-08,hi,FALSE,Wave,Chandigarh,Afternoon,Gold,28,Female,1,Student,190,200,Wallet,2024-11-10
TKT0032921,2190011,Mahavatar Narsimha,2025-07-25,hi,FALSE,Mukta A2,Kolkata,Afternoon,Silver,21,Male,5,VIP,160,813,UPI,2025-08-10
TKT0032922,7112583,Housefull 5,2025-06-06,hi,FALSE,Carnival,Kolkata,Evening,Gold,15,Female,1,Balcony,160,167,Credit Card,2025-06-29
TKT0032923,2190011,Mahavatar Narsimha,2025-07-25,hi,FALSE,Carnival,Chandigarh,Afternoon,Silver,35,Other,1,VIP,140,156,Net Banking,2025-07-30
TKT0032924,1196364,Thamma,2025-10-21,hi,TRUE,INOX,Kolkata,Evening,Silver,69,Female,4,Regular,220,905,Wallet,2024-11-03
TKT0032925,7112583,Housefull 5,2025-06-06,hi,FALSE,Cinepolis,Delhi,Night,Gold,65,Male,3,Balcony,180,558,Net Banking,2025-06-13
TKT0032926,1434543,Ek Deewane Ki Deewaniyat,2025-10-21,hi,FALSE,PVR Cinemas,Delhi,Night,Silver,17,Male,3,Balcony,140,444,UPI,2025-10-23
TKT0032927,1227739,Homebound,2025-09-26,hi,FALSE,Cinepolis,Delhi,Night,Gold,68,Male,3,VIP,220,677,Credit Card,2025-10-24
TKT0032928,4240601,Raid 2,2025-05-01,hi,FALSE,Carnival,Mumbai,Afternoon,Silver,62,Female,4,VIP,150,610,Net Banking,2025-05-06
TKT0032929,7712618,The Rabbit House,2025-01-03,hi,FALSE,Mukta A2,Delhi,Evening,Gold,50,Female,3,Regular,150,465,UPI,2025-01-14
TKT0032930,1682981,Mission Grey House,2025-01-17,hi,FALSE,INOX,Mumbai,Evening,Platinum,37,Male,5,Student,130,673,Credit Card,2025-02-02
TKT0032931,3176529,Singham Again,2024-11-01,hi,FALSE,Mukta A2,Delhi,Morning,Silver,67,Male,3,Balcony,140,438,Wallet,2024-11-22
TKT0032932,1109086,War 2,2025-08-14,hi,FALSE,Carnival,Bangalore,Morning,Platinum,38,Female,5,Balcony,140,723,Net Banking,2025-08-20
